amfi_code,date,nav,daily_return,Rolling Sharpe
100016,2022-04-25,525.6507,-0.001568161757708797,
100016,2022-04-26,525.3674,-0.0005389510562814337,
100016,2022-04-27,520.5493,-0.009170915439366767,
100016,2022-04-28,524.6005,0.007782548165947034,
100016,2022-04-29,525.7251,0.002143726511888655,
100016,2022-05-02,524.0515,-0.0031834127759925446,
100016,2022-05-03,515.5881,-0.016149939462056673,
100016,2022-05-04,522.4674,0.013342627574220556,
100016,2022-05-05,517.1078,-0.01025824769162631,
100016,2022-05-06,514.6837,-0.004687803974335658,
100016,2022-05-09,516.5793,0.0036830387284461086,-0.06478670008913191
100016,2022-05-10,511.4204,-0.009986656453326748,-0.05888034861668378
100016,2022-05-11,504.9889,-0.012575759590348734,-0.5325205541313983
100016,2022-05-12,495.8735,-0.018050693787526884,-0.6490053425695449
100016,2022-05-13,499.2941,0.006898130269111125,-0.49827829942568036
100016,2022-05-16,497.1556,-0.004283046805479973,-0.41978241612952405
100016,2022-05-17,510.4206,0.02668178735188742,-0.029987705130700912
100016,2022-05-18,506.2251,-0.008219691760089631,-0.1322982113798116
100016,2022-05-19,502.3871,-0.007581607470668716,-0.19405005688850466
100016,2022-05-20,500.1462,-0.004460504658658548,-0.415432931420326
100016,2022-05-23,501.4785,0.0026638210987106614,-0.38200827785834474
100016,2022-05-24,499.6609,-0.0036244824055268188,-0.5359412486385641
100016,2022-05-25,502.6257,0.005933624183921404,-0.28880034748509636
100016,2022-05-26,498.5637,-0.008081560493225948,-0.22402215304950146
100016,2022-05-27,492.78,-0.011600724240453109,-0.45233519061735594
100016,2022-05-30,485.277,-0.01522586143918181,-0.6718256658079702
100016,2022-05-31,476.0989,-0.018913115602016917,-1.088818026970653
100016,2022-06-01,474.1732,-0.004044747845458163,-1.1541732363184174
100016,2022-06-02,473.1602,-0.002136350177530111,-1.2310430630774887
100016,2022-06-03,470.7754,-0.005040153419497262,-1.0913807365681205
100016,2022-06-06,476.2119,0.011547969583797224,-1.2023051994385638
100016,2022-06-07,481.6458,0.011410676633658134,-0.979490084876658
100016,2022-06-08,480.4735,-0.002433946273381782,-1.140304857499665
100016,2022-06-09,473.1759,-0.015188350658256855,-1.2733082004575058
100016,2022-06-10,471.0598,-0.004472121255541528,-1.4059581316165435
100016,2022-06-13,468.8163,-0.004762664952517648,-1.306296398856222
100016,2022-06-14,466.3477,-0.005265601899933969,-1.475792901270188
100016,2022-06-15,463.7261,-0.005621556619663792,-1.52604547224404
100016,2022-06-16,461.2993,-0.0052332616171484325,-1.6283482160322638
100016,2022-06-17,459.9666,-0.0028890137054186082,-1.7990173851187308
100016,2022-06-20,457.6317,-0.005076238144247847,-1.715076315587897
100016,2022-06-21,458.7099,0.002356043080057546,-1.5794021693840101
100016,2022-06-22,460.4075,0.003700813956707849,-1.5950712744859592
100016,2022-06-23,456.9604,-0.0074870630908489,-2.1018518096633856
100016,2022-06-24,462.3501,0.011794676300178386,-1.8624400991554213
100016,2022-06-27,458.6076,-0.008094515389960977,-2.10574351768557
100016,2022-06-28,452.344,-0.013657863498119038,-2.318919910806621
100016,2022-06-29,454.0998,0.0038815591673593275,-2.611242815735135
100016,2022-06-30,451.0707,-0.006670560083928745,-2.488284429119376
100016,2022-07-01,452.584,0.0033549064481466218,-2.4501889529749303
100016,2022-07-04,443.3196,-0.020470012196630916,-2.5402780897146613
100016,2022-07-05,449.0289,0.01287851924435568,-1.9565019601355218
100016,2022-07-06,451.9322,0.006465730824897875,-1.8927727770509897
100016,2022-07-07,446.2213,-0.012636630007775596,-2.1346187998832953
100016,2022-07-08,440.6669,-0.012447635287692438,-2.303952354291797
100016,2022-07-11,447.4448,0.01538100547147958,-1.9950113331535302
100016,2022-07-12,444.7739,-0.0059692279360492595,-2.7175851642362345
100016,2022-07-13,441.7416,-0.006817621267794727,-2.8052090737601465
100016,2022-07-14,433.2246,-0.019280502447584724,-3.198286393251047
100016,2022-07-15,432.1093,-0.00257441521095525,-3.1531800812310204
100016,2022-07-18,431.4649,-0.0014912893566512153,-3.240678345028618
100016,2022-07-19,434.4201,0.006849224583506119,-3.0756420844189796
100016,2022-07-20,429.3142,-0.011753369606977149,-3.2126919516698615
100016,2022-07-21,423.8151,-0.012809033570285067,-3.7893480878322885
100016,2022-07-22,425.7236,0.004503142997972498,-3.9357371673815753
100016,2022-07-25,429.7419,0.009438753219224827,-3.768353907106807
100016,2022-07-26,424.047,-0.013251907714839861,-3.6929342939061773
100016,2022-07-27,428.3319,0.010104776121514725,-3.4296195524699127
100016,2022-07-28,428.6948,0.0008472401892083425,-4.03221454088616
100016,2022-07-29,433.0659,0.010196298158970052,-3.7737989071939246
100016,2022-08-01,433.0211,-0.00010344845899901145,-4.007000098464356
100016,2022-08-02,423.7137,-0.021494102712315777,-4.63174727677271
100016,2022-08-03,423.3646,-0.0008239053870573443,-4.700032082026366
100016,2022-08-04,427.5619,0.009914149647844761,-4.3461826729974655
100016,2022-08-05,424.424,-0.0073390542983367,-4.178312687681808
100016,2022-08-08,423.1925,-0.0029015795525229038,-4.381291316322166
100016,2022-08-09,422.7537,-0.001036880379496341,-4.278524170974735
100016,2022-08-10,412.293,-0.024744195024194893,-4.649691073782756
100016,2022-08-11,418.6311,0.015372805262277023,-4.10500641887997
100016,2022-08-12,415.5307,-0.0074060431726166165,-4.200915270105153
100016,2022-08-15,417.6036,0.004988560412022336,-4.113783563934123
100016,2022-08-16,417.4997,-0.00024880053716003214,-4.176737654765995
100016,2022-08-17,422.3739,0.011674738927956119,-3.7620108935344256
100016,2022-08-18,424.1079,0.004105367306076468,-3.920928916297473
100016,2022-08-19,423.4485,-0.0015547930137588262,-3.864261006453338
100016,2022-08-22,420.3416,-0.007337137810146888,-3.766328231031363
100016,2022-08-23,423.5281,0.007580739094108058,-3.599296368321183
100016,2022-08-24,416.803,-0.015878757513373976,-3.8628487079790834
100016,2022-08-25,419.4003,0.006231481059397304,-3.77328118433401
100016,2022-08-26,415.5691,-0.009134948162888845,-4.208267131506404
100016,2022-08-29,420.401,0.011627187873208156,-3.922887372007472
100016,2022-08-30,421.2166,0.0019400524737096525,-3.8749736610661283
100016,2022-08-31,423.8348,0.006215804410367287,-3.594013533884766
100016,2022-09-01,424.3603,0.001239869873828292,-3.7301805882260433
100016,2022-09-02,418.068,-0.014827730115187565,-4.004112674241755
100016,2022-09-05,415.1206,-0.007050049274280656,-4.068382769361305
100016,2022-09-06,417.805,0.006466554538608671,-3.6887553055731757
100016,2022-09-07,418.6355,0.001987769413960949,-3.944770542663957
100016,2022-09-08,423.2368,0.01099118445521241,-3.534892781973031
100016,2022-09-09,424.9639,0.004080694306355159,-3.3702871164854886
100016,2022-09-12,421.5737,-0.007977618804797415,-3.580346065913967
100016,2022-09-13,418.8403,-0.006483801053054239,-3.5260041571664424
100016,2022-09-14,419.437,0.0014246480102320103,-3.2921185786255607
100016,2022-09-15,411.1759,-0.019695687314185473,-3.3110808220891412
100016,2022-09-16,417.5046,0.015391709484918747,-3.1164201567641743
100016,2022-09-19,419.3505,0.004421268651890298,-2.9550578601000828
100016,2022-09-20,424.1319,0.011401917965997432,-3.353394211876836
100016,2022-09-21,418.4765,-0.013334059522521091,-3.429216812460625
100016,2022-09-22,423.3133,0.011558116166618726,-3.0483431338913474
100016,2022-09-23,431.9494,0.02040120166316539,-2.5222164131000553
100016,2022-09-26,427.1671,-0.011071435682049824,-2.7551060718620928
100016,2022-09-27,430.305,0.007345837261343302,-2.5499867625486203
100016,2022-09-28,430.5313,0.0005259060433877583,-2.6530282835823384
100016,2022-09-29,424.9261,-0.013019262478709326,-2.726828365689968
100016,2022-09-30,426.9974,0.004874494647422178,-2.4451107686926274
100016,2022-10-03,430.3701,0.007898642942556489,-2.049475116593028
100016,2022-10-04,428.3154,-0.00477426289605154,-1.83029692508654
100016,2022-10-05,432.9656,0.010856952610155846,-1.5493920007068815
100016,2022-10-06,426.8679,-0.014083566916170631,-1.7462713796161227
100016,2022-10-07,421.495,-0.012586797929757698,-1.867833963322212
100016,2022-10-10,422.2208,0.0017219658596188125,-2.0588397257016084
100016,2022-10-11,422.5333,0.0007401340720305516,-2.269044540868483
100016,2022-10-12,420.0881,-0.005786999509861168,-2.326741915073157
100016,2022-10-13,423.3166,0.007685292680273514,-1.9294784328825623
100016,2022-10-14,425.5227,0.0052114658390434165,-1.7518792030607624
100016,2022-10-17,428.9765,0.008116605765097873,-1.5139321691328718
100016,2022-10-18,428.7321,-0.0005697281785831398,-1.4313113226968468
100016,2022-10-19,431.2389,0.005847007956716999,-1.2239548929251276
100016,2022-10-20,429.769,-0.0034085515012676204,-1.1921490613777095
100016,2022-10-21,437.8501,0.018803357152330724,-0.7862025090358177
100016,2022-10-24,434.9481,-0.006627839070951436,-0.8127025142106495
100016,2022-10-25,443.3278,0.01926597679125397,-0.50542507916111
100016,2022-10-26,443.6931,0.0008239952468580558,-0.5553145523219625
100016,2022-10-27,438.5694,-0.01154784692392119,-0.6227012575902809
100016,2022-10-28,444.122,0.012660710026737076,-0.6071596155745467
100016,2022-10-31,444.8448,0.0016274807372749223,-0.44209837150605374
100016,2022-11-01,448.4277,0.00805426971384171,-0.06984126724018869
100016,2022-11-02,453.5279,0.011373516845636367,0.05918357317026365
100016,2022-11-03,455.1164,0.0035025408580156014,0.2342298510292877
100016,2022-11-04,452.9791,-0.004696161245782315,0.09571833329719266
100016,2022-11-07,457.1295,0.009162453631966772,0.6165090507767985
100016,2022-11-08,457.3685,0.0005228277763740241,0.40366005987924053
100016,2022-11-09,460.3808,0.00658615536487539,0.4057531937324248
100016,2022-11-10,451.9519,-0.018308539365672893,0.30252864500724924
100016,2022-11-11,453.9711,0.004467732075028152,0.6032532573096638
100016,2022-11-14,451.6546,-0.005102747729976542,0.2448125742040148
100016,2022-11-15,458.5248,0.015211181287647646,0.616068050601195
100016,2022-11-16,461.2893,0.006029117727111011,0.8438376517141815
100016,2022-11-17,462.5046,0.0026345722738418953,1.259338530876591
100016,2022-11-18,464.7322,0.004816384528932183,1.3925632295820076
100016,2022-11-21,460.8957,-0.008255291972452117,1.2646004309758085
100016,2022-11-22,467.7825,0.014942209267736928,1.3969474191064015
100016,2022-11-23,476.316,0.01824245242179856,1.9169948166995152
100016,2022-11-24,478.216,0.003988948513172108,2.238480157730092
100016,2022-11-25,485.221,0.014648192448600605,2.397170523933854
100016,2022-11-28,483.0407,-0.004493416402010619,2.1539402017360576
100016,2022-11-29,479.9044,-0.0064928276230139526,2.293800981606214
100016,2022-11-30,480.3253,0.0008770496790611038,2.138058234821042
100016,2022-12-01,482.4201,0.004361211037603008,2.20009237304611
100016,2022-12-02,480.9949,-0.002954271598550773,1.9708602755518492
100016,2022-12-05,483.5309,0.005272405175190009,2.066056812180917
100016,2022-12-06,485.0894,0.0032231652620340334,2.5918844150737876
100016,2022-12-07,481.0854,-0.00825414861672924,2.440064452606485
100016,2022-12-08,483.5409,0.005104083391431091,2.359640485379938
100016,2022-12-09,487.4889,0.008164769515877524,2.652936999128916
100016,2022-12-12,488.4785,0.0020299949393718375,2.7481236609168236
100016,2022-12-13,493.7241,0.01073865072874236,2.953730365148006
100016,2022-12-14,488.7036,-0.010168634668633825,3.342738147106726
100016,2022-12-15,490.9778,0.004653536417575044,3.173886868611158
100016,2022-12-16,486.1873,-0.009757060298856701,3.117791306425002
100016,2022-12-19,481.6822,-0.00926618198377449,2.820596838937822
100016,2022-12-20,479.2566,-0.005035685354368602,2.7211184128541976
100016,2022-12-21,475.5366,-0.007762021430690713,2.351147435435478
100016,2022-12-22,473.4881,-0.0043077651646582504,2.186052381736958
100016,2022-12-23,472.8386,-0.0013717345800242642,2.1897091276144245
100016,2022-12-26,476.5883,0.00793019013253149,2.4879154526834046
100016,2022-12-27,475.4855,-0.002313946859375249,2.3015051256419796
100016,2022-12-28,469.1246,-0.013377695008575441,2.3623340609219934
100016,2022-12-29,474.1097,0.01062638795748505,2.437218940767974
100016,2022-12-30,470.8654,-0.006842931076921577,2.4886187673137012
100016,2023-01-02,470.8644,-2.123749164861799e-06,2.2797414815925015
100016,2023-01-03,472.9663,0.0044639178498098175,2.3273671494079338
100016,2023-01-04,474.0441,0.002278809293600803,2.254330000055829
100016,2023-01-05,478.8877,0.0102176147746591,2.416262057436798
100016,2023-01-06,481.1631,0.004751427109111361,2.8456267400858892
100016,2023-01-09,477.7684,-0.007055196044750689,2.845507371706321
100016,2023-01-10,487.2879,0.0199249259683143,3.045379280013121
100016,2023-01-11,488.3757,0.0022323558619041783,3.0500673160916154
100016,2023-01-12,487.9931,-0.0007834132615525125,2.838071861579189
100016,2023-01-13,492.4132,0.009057710037293498,2.9249868390677842
100016,2023-01-16,493.7523,0.0027194640598586783,3.1520115294417805
100016,2023-01-17,495.7495,0.0040449431830495985,3.3720887880305708
100016,2023-01-18,507.0277,0.0227497960159313,3.681761440440095
100016,2023-01-19,506.06,-0.0019085742258262428,4.14753044997026
100016,2023-01-20,504.9042,-0.00228391890289692,3.84165769756307
100016,2023-01-23,505.6844,0.001545243632356419,3.785951186557875
100016,2023-01-24,510.7491,0.010015535381356466,3.7648352598282404
100016,2023-01-25,504.268,-0.012689400725326871,3.782899888795088
100016,2023-01-26,495.8578,-0.01667803628229425,3.1640796075895192
100016,2023-01-27,493.5515,-0.004651131836587052,2.7339123148447837
100016,2023-01-30,486.7415,-0.013797952189386509,2.664903458958055
100016,2023-01-31,485.1715,-0.003225531416573224,2.4572382004807043
100016,2023-02-01,487.5779,0.004959895624536914,2.543234683207293
100016,2023-02-02,484.0122,-0.007313087816326336,2.682063878310032
100016,2023-02-03,478.2065,-0.011994945581950245,2.3157814465443676
100016,2023-02-06,478.7459,0.0011279645927020354,2.188449798051467
100016,2023-02-07,482.6505,0.008155892301114243,2.4437131055993597
100016,2023-02-08,475.7347,-0.014328794852590088,1.9230488002382768
100016,2023-02-09,479.4358,0.007779756238088131,2.3847620651954964
100016,2023-02-10,483.1532,0.007753697158201511,2.8219699190249496
100016,2023-02-13,487.4872,0.008970239667252411,2.9562767200024545
100016,2023-02-14,493.0082,0.011325425570148262,3.147788089299465
100016,2023-02-15,502.9354,0.020135973397602758,3.594758904951552
100016,2023-02-16,501.6171,-0.002621211392158984,3.3958197388673024
100016,2023-02-17,502.3612,0.001483402380022536,3.325317369644439
100016,2023-02-20,500.7778,-0.0031519153947398015,3.1077777999880807
100016,2023-02-21,501.045,0.0005335699785413706,3.130268814360709
100016,2023-02-22,508.1265,0.014133461066371256,3.2622555435369054
100016,2023-02-23,502.3938,-0.011282033115769474,3.079093231660673
100016,2023-02-24,498.8505,-0.007052833852646989,2.6202318871330212
100016,2023-02-27,505.2068,0.012741893613417155,2.9869659794367713
100016,2023-02-28,510.0352,0.009557274367645086,2.846695268973682
100016,2023-03-01,508.6667,-0.00268314814350068,2.773820067133228
100016,2023-03-02,512.7785,0.008083485708814786,3.192165585243636
100016,2023-03-03,514.5893,0.0035313493057917977,3.0354515453244333
100016,2023-03-06,521.7123,0.013842106705289181,3.246732409285756
100016,2023-03-07,522.3246,0.0011736353541980105,3.118438735867437
100016,2023-03-08,527.3425,0.009606861327228211,3.090055313172738
100016,2023-03-09,540.0526,0.024102172686631507,3.3837177122138065
100016,2023-03-10,543.1889,0.005807397279450122,3.5942306746391233
100016,2023-03-13,543.7057,0.0009514185580743462,3.4468065944967203
100016,2023-03-14,547.4632,0.006910907867988314,3.5657007259750104
100016,2023-03-15,545.984,-0.0027019167681041623,3.38516522786013
100016,2023-03-16,557.892,0.02181016293517768,4.173396541157894
100016,2023-03-17,559.067,0.002106142407491074,4.128667019125505
100016,2023-03-20,558.0108,-0.0018892190023735989,4.20207554975013
100016,2023-03-21,554.1991,-0.006830871373815661,3.794087004035875
100016,2023-03-22,559.8766,0.010244513208339745,3.8633351360120782
100016,2023-03-23,564.466,0.008197163446373557,3.9624373457522033
100016,2023-03-24,562.2856,-0.003862765870752072,3.7852693034021443
100016,2023-03-27,565.443,0.005615295856767233,4.083046771772932
100016,2023-03-28,558.258,-0.012706851088438498,3.526884528772287
100016,2023-03-29,559.4579,0.0021493646306904868,3.2732438164395514
100016,2023-03-30,561.9861,0.0045190174274059025,3.2831872662975585
100016,2023-03-31,570.8065,0.015695050108890607,3.297441322133873
100016,2023-04-03,567.2319,-0.00626236736967789,3.2564132055850803
100016,2023-04-04,561.1622,-0.01070056179844614,3.15351890262522
100016,2023-04-05,557.0355,-0.007353845287512262,2.9744085393546515
100016,2023-04-06,550.7921,-0.011208262310032246,2.6410479658288004
100016,2023-04-07,557.6109,0.012379988747115211,2.9193068290848516
100016,2023-04-10,565.5706,0.014274649222244307,3.0630780849033865
100016,2023-04-11,567.4627,0.0033454709279443495,3.0653362410944895
100016,2023-04-12,573.9037,0.011350525770239983,3.44219279991279
100016,2023-04-13,574.8786,0.0016987170495676995,3.379352420106439
100016,2023-04-14,574.693,-0.0003228507723196383,3.2245033651244612
100016,2023-04-17,573.3032,-0.002418334658678689,3.135607292268681
100016,2023-04-18,572.031,-0.002219070118569033,2.900391636803535
100016,2023-04-19,564.5669,-0.013048418704580511,2.83074375011326
100016,2023-04-20,566.1761,0.0028503265069206307,2.7977078202046854
100016,2023-04-21,566.2668,0.00016019750745388528,3.0128752847472047
100016,2023-04-24,570.2955,0.0071144909078193486,3.3500477855377153
100016,2023-04-25,571.0606,0.0013415851957452318,3.4852582477611636
100016,2023-04-26,570.536,-0.0009186415592321584,3.6402159242704295
100016,2023-04-27,566.4614,-0.007141705343746807,3.5738423307396783
100016,2023-04-28,567.1145,0.001152947049878339,3.625843978445708
100016,2023-05-01,571.1134,0.007051309744328327,3.6110524420613492
100016,2023-05-02,565.6753,-0.009521926818736759,3.4430972677722966
100016,2023-05-03,566.404,0.0012881948354470651,3.789194633552247
100016,2023-05-04,567.8622,0.002574487468308906,3.649092405334973
100016,2023-05-05,564.5686,-0.005799998661647265,3.6743145637096033
100016,2023-05-08,561.939,-0.004657715643413329,3.5716406870248556
100016,2023-05-09,563.3736,0.002552946138282053,3.5352776934454693
100016,2023-05-10,558.0581,-0.009435124400575479,3.2737280151161317
100016,2023-05-11,560.0718,0.003608405648085844,3.158904070173513
100016,2023-05-12,555.9534,-0.007353342910676908,2.905513355448327
100016,2023-05-15,561.4787,0.0099384228965953,3.2410051883105537
100016,2023-05-16,573.4711,0.021358601849010395,3.2569536269563075
100016,2023-05-17,569.4279,-0.007050398877990416,3.0590426093337073
100016,2023-05-18,572.4122,0.005240874217789404,3.1750093584272645
100016,2023-05-19,569.0487,-0.005876010329619041,2.883919880640621
100016,2023-05-22,574.5931,0.009743278562977187,3.0073416586122157
100016,2023-05-23,568.5103,-0.01058627400851142,2.698160958701971
100016,2023-05-24,571.2196,0.004765612865765156,2.425743957426067
100016,2023-05-25,567.1312,-0.007157317430984467,2.3120751708310223
100016,2023-05-26,566.3889,-0.0013088682125053097,2.332235949427409
100016,2023-05-29,561.5519,-0.008540068493573916,2.119662530737714
100016,2023-05-30,565.9312,0.007798566793202788,2.081253877621727
100016,2023-05-31,562.059,-0.006842174455128136,2.2155872374663037
100016,2023-06-01,565.0931,0.005398187734739768,2.711766448761785
100016,2023-06-02,563.6716,-0.002515514700144217,2.759353776571405
100016,2023-06-05,563.3934,-0.0004935497903388875,3.0821466638973267
100016,2023-06-06,564.4191,0.001820575107908562,3.1920120971646218
100016,2023-06-07,560.929,-0.0061835256815370165,2.950574135076622
100016,2023-06-08,562.2606,0.0023739189808336114,3.1690862764427328
100016,2023-06-09,570.1945,0.014110716632109721,3.7209594891377558
100016,2023-06-12,566.5874,-0.006326086975584566,3.5476130819273943
100016,2023-06-13,572.7685,0.010909349554896641,3.592888168756887
100016,2023-06-14,580.6856,0.013822512934981601,4.214999707777881
100016,2023-06-15,576.8184,-0.006659713965698533,3.900681147266058
100016,2023-06-16,569.7576,-0.012240940996334326,3.441774975398186
100016,2023-06-19,571.5717,0.0031839856107227504,3.335840704064047
100016,2023-06-20,569.1125,-0.004302522325720481,3.0280355666917105
100016,2023-06-21,578.8674,0.017140547782731996,2.989778110832526
100016,2023-06-22,579.3439,0.0008231591552745332,3.0654779748445913
100016,2023-06-23,575.5565,-0.006537395146475111,2.8837713492087285
100016,2023-06-26,570.057,-0.009555100150897444,2.7300631804426136
100016,2023-06-27,575.8598,0.01017933294389839,2.9118315820460676
100016,2023-06-28,573.262,-0.004511167475138911,2.555081938357634
100016,2023-06-29,573.7795,0.0009027285953020492,2.841762225876747
100016,2023-06-30,578.9351,0.008985333215982827,3.1816878580083725
100016,2023-07-03,576.7654,-0.003747743054446029,2.8585429332879397
100016,2023-07-04,576.8293,0.00011079027972193956,2.673225795303671
100016,2023-07-05,577.0426,0.000369780106523665,2.741375920170557
100016,2023-07-06,580.8301,0.006563640188783415,2.713098095881622
100016,2023-07-07,584.1654,0.005742298823700809,2.7568701846150723
100016,2023-07-10,583.3333,-0.0014244253425484965,2.462851447010719
100016,2023-07-11,583.962,0.001077771490158419,2.4607872779276407
100016,2023-07-12,582.3508,-0.00275908363900379,2.2053716858610195
100016,2023-07-13,575.1079,-0.012437348759545053,1.4618619591981412
100016,2023-07-14,576.7133,0.002791476173427787,1.3974626925506688
100016,2023-07-17,586.7206,0.017352296192926442,1.7212187549035345
100016,2023-07-18,582.4661,-0.007251322009147132,1.4096861567451833
100016,2023-07-19,578.8072,-0.006281738971590012,1.3277621102705206
100016,2023-07-20,574.6758,-0.007137782667527293,0.7258507167579495
100016,2023-07-21,578.6584,0.0069301682792282104,0.8309367746486221
100016,2023-07-24,581.2514,0.004481054798478601,0.972207086217144
100016,2023-07-25,580.7388,-0.0008818903489953289,1.1100882055482517
100016,2023-07-26,576.3533,-0.00755158773617326,0.713376897796156
100016,2023-07-27,577.1207,0.0013314749824457905,0.5622261940519634
100016,2023-07-28,569.5056,-0.013194986767932737,0.346148074265277
100016,2023-07-31,570.5207,0.001782423210588302,0.2614417003967047
100016,2023-08-01,575.2193,0.008235634570314287,0.7358060530875647
100016,2023-08-02,569.2005,-0.01046348757769422,0.4470313213785174
100016,2023-08-03,561.849,-0.01291548408689025,0.05739955854326427
100016,2023-08-04,570.0239,0.014549994749478934,0.03229709388162914
100016,2023-08-07,567.2493,-0.004867515204187156,0.0631749019566429
100016,2023-08-08,573.2563,0.01058970015476457,0.5342117303795839
100016,2023-08-09,572.7737,-0.0008418572983848183,0.6817345396174882
100016,2023-08-10,572.2513,-0.0009120530499217017,0.9216812726744339
100016,2023-08-11,574.7646,0.004391951577916942,0.7507176180434693
100016,2023-08-14,570.5953,-0.007253926216054363,0.2639900763591595
100016,2023-08-15,571.5572,0.0016857832512815474,0.22586320778921998
100016,2023-08-16,569.9315,-0.00284433474024981,-0.10315374499551236
100016,2023-08-17,563.6234,-0.011068172227715278,-0.3969244420020401
100016,2023-08-18,565.5951,0.0034982578792861485,-0.3082518863473803
100016,2023-08-21,564.5744,-0.0018046478832649537,-0.2941612879337226
100016,2023-08-22,564.0841,-0.0008684417855289173,-0.26308900112475037
100016,2023-08-23,558.3838,-0.010105408041106045,-0.196427884336194
100016,2023-08-24,566.5681,0.014657122932291378,0.07639748201260588
100016,2023-08-25,571.2603,0.008281793486078826,0.2597837137167461
100016,2023-08-28,576.4358,0.00905979288250891,0.3029571096436533
100016,2023-08-29,575.1817,-0.002175610883293544,0.22347994690939352
100016,2023-08-30,566.7691,-0.014625986883796904,-0.08420278084161849
100016,2023-08-31,576.9127,0.017897235399742195,0.45940513896009205
100016,2023-09-01,576.8994,-2.3053747993384555e-05,0.433991929017915
100016,2023-09-04,573.398,-0.006069342419146251,0.1502282605404452
